"unit","sex","nace_r1","worktime","geo","time","values"
"THS","F","M-Q","TOTAL","BG","2006Q1",365.8
"THS","F","N","FT","BG","2006Q1",123.9
"THS","F","N","NRP","BG","2006Q1",NA
"THS","F","N","PT","BG","2006Q1",NA
"THS","F","N","TOTAL","BG","2006Q1",128.9
"THS","F","NRP","FT","BG","2006Q1",NA
"THS","F","NRP","NRP","BG","2006Q1",NA
"THS","F","NRP","PT","BG","2006Q1",NA
"THS","F","NRP","TOTAL","BG","2006Q1",NA
"THS","F","O","FT","BG","2006Q1",55.5
"THS","F","O","NRP","BG","2006Q1",NA
"THS","F","O","PT","BG","2006Q1",NA
"THS","F","O","TOTAL","BG","2006Q1",63
"THS","F","P","FT","BG","2006Q1",NA
"THS","F","P","NRP","BG","2006Q1",NA
"THS","F","P","PT","BG","2006Q1",NA
"THS","F","P","TOTAL","BG","2006Q1",NA
"THS","F","Q","FT","BG","2006Q1",NA
"THS","F","Q","NRP","BG","2006Q1",NA
"THS","F","Q","PT","BG","2006Q1",NA
"THS","F","Q","TOTAL","BG","2006Q1",NA
"THS","F","TOTAL","FT","BG","2006Q1",1294.5
"THS","F","TOTAL","NRP","BG","2006Q1",46.6
"THS","F","TOTAL","PT","BG","2006Q1",36.2
"THS","F","TOTAL","TOTAL","BG","2006Q1",1377.2
"THS","M","A","FT","BG","2006Q1",94.5
"THS","M","A","NRP","BG","2006Q1",36.9
"THS","M","A","PT","BG","2006Q1",NA
"THS","M","A","TOTAL","BG","2006Q1",137.4
"THS","M","A_B","FT","BG","2006Q1",95.5
"THS","M","A_B","NRP","BG","2006Q1",37.8
"THS","M","A_B","PT","BG","2006Q1",NA
"THS","M","A_B","TOTAL","BG","2006Q1",139.3
"THS","M","B","FT","BG","2006Q1",NA
"THS","M","B","NRP","BG","2006Q1",NA
"THS","M","B","PT","BG","2006Q1",NA
"THS","M","B","TOTAL","BG","2006Q1",NA
"THS","M","C","FT","BG","2006Q1",32.6
"THS","M","C","NRP","BG","2006Q1",NA
"THS","M","C","PT","BG","2006Q1",NA
"THS","M","C","TOTAL","BG","2006Q1",32.8
"THS","M","C-F","FT","BG","2006Q1",612.6
"THS","M","C-F","NRP","BG","2006Q1",13.2
"THS","M","C-F","PT","BG","2006Q1",NA
"THS","M","C-F","TOTAL","BG","2006Q1",627.7
"THS","M","C-K","FT","BG","2006Q1",1117.6
"THS","M","C-K","NRP","BG","2006Q1",40.3
"THS","M","C-K","PT","BG","2006Q1",10.8
"THS","M","C-K","TOTAL","BG","2006Q1",1168.7
"THS","M","D","FT","BG","2006Q1",359.7
"THS","M","D","NRP","BG","2006Q1",6.3
"THS","M","D","PT","BG","2006Q1",NA
"THS","M","D","TOTAL","BG","2006Q1",366.8
"THS","M","E","FT","BG","2006Q1",41.5
"THS","M","E","NRP","BG","2006Q1",NA
"THS","M","E","PT","BG","2006Q1",NA
"THS","M","E","TOTAL","BG","2006Q1",41.6
"THS","M","F","FT","BG","2006Q1",178.8
"THS","M","F","NRP","BG","2006Q1",6.4
"THS","M","F","PT","BG","2006Q1",NA
"THS","M","F","TOTAL","BG","2006Q1",186.4
"THS","M","G","FT","BG","2006Q1",213.4
"THS","M","G","NRP","BG","2006Q1",14.8
"THS","M","G","PT","BG","2006Q1",NA
"THS","M","G","TOTAL","BG","2006Q1",232.6
"THS","M","G-K","FT","BG","2006Q1",505
"THS","M","G-K","NRP","BG","2006Q1",27.2
"THS","M","G-K","PT","BG","2006Q1",8.8
"THS","M","G-K","TOTAL","BG","2006Q1",540.9
"THS","M","G-Q","FT","BG","2006Q1",748
"THS","M","G-Q","NRP","BG","2006Q1",34
"THS","M","G-Q","PT","BG","2006Q1",14.2
"THS","M","G-Q","TOTAL","BG","2006Q1",796.2
"THS","M","H","FT","BG","2006Q1",46.2
"THS","M","H","NRP","BG","2006Q1",NA
"THS","M","H","PT","BG","2006Q1",NA
"THS","M","H","TOTAL","BG","2006Q1",51.4
"THS","M","I","FT","BG","2006Q1",154.2
"THS","M","I","NRP","BG","2006Q1",6.9
"THS","M","I","PT","BG","2006Q1",NA
"THS","M","I","TOTAL","BG","2006Q1",162.2
"THS","M","J","FT","BG","2006Q1",10.5
"THS","M","J","NRP","BG","2006Q1",NA
"THS","M","J","PT","BG","2006Q1",NA
"THS","M","J","TOTAL","BG","2006Q1",10.5
"THS","M","K","FT","BG","2006Q1",80.7
"THS","M","K","NRP","BG","2006Q1",NA
"THS","M","K","PT","BG","2006Q1",NA
"THS","M","K","TOTAL","BG","2006Q1",84.3
"THS","M","L","FT","BG","2006Q1",114.4
"THS","M","L","NRP","BG","2006Q1",NA
"THS","M","L","PT","BG","2006Q1",NA
"THS","M","L","TOTAL","BG","2006Q1",116.2
"THS","M","M","FT","BG","2006Q1",45.9
"THS","M","M","NRP","BG","2006Q1",NA
"THS","M","M","PT","BG","2006Q1",NA
"THS","M","M","TOTAL","BG","2006Q1",46.9
"THS","M","M-Q","FT","BG","2006Q1",128.7
"THS","M","M-Q","NRP","BG","2006Q1",NA
"THS","M","M-Q","PT","BG","2006Q1",NA
"THS","M","M-Q","TOTAL","BG","2006Q1",139
"THS","M","N","FT","BG","2006Q1",34.8
"THS","M","N","NRP","BG","2006Q1",NA
"THS","M","N","PT","BG","2006Q1",NA
"THS","M","N","TOTAL","BG","2006Q1",37
"THS","M","NRP","FT","BG","2006Q1",NA
"THS","M","NRP","NRP","BG","2006Q1",NA
"THS","M","NRP","PT","BG","2006Q1",NA
"THS","M","NRP","TOTAL","BG","2006Q1",NA
"THS","M","O","FT","BG","2006Q1",46.8
"THS","M","O","NRP","BG","2006Q1",NA
"THS","M","O","PT","BG","2006Q1",NA
"THS","M","O","TOTAL","BG","2006Q1",53.1
"THS","M","P","FT","BG","2006Q1",NA
"THS","M","P","NRP","BG","2006Q1",NA
"THS","M","P","PT","BG","2006Q1",NA
"THS","M","P","TOTAL","BG","2006Q1",NA
"THS","M","Q","FT","BG","2006Q1",NA
"THS","M","Q","NRP","BG","2006Q1",NA
"THS","M","Q","TOTAL","BG","2006Q1",NA
"THS","M","TOTAL","FT","BG","2006Q1",1456.2
"THS","M","TOTAL","NRP","BG","2006Q1",84.9
"THS","M","TOTAL","PT","BG","2006Q1",22.1
"THS","M","TOTAL","TOTAL","BG","2006Q1",1563.2
"THS","T","A","FT","BG","2006Q1",136.7
"THS","T","A","NRP","BG","2006Q1",55.2
"THS","T","A","PT","BG","2006Q1",10.3
"THS","T","A","TOTAL","BG","2006Q1",202.2
"THS","T","A_B","FT","BG","2006Q1",137.9
"THS","T","A_B","NRP","BG","2006Q1",56.3
"THS","T","A_B","PT","BG","2006Q1",10.3
"THS","T","A_B","TOTAL","BG","2006Q1",204.5
"THS","T","B","FT","BG","2006Q1",NA
"THS","T","B","NRP","BG","2006Q1",NA
"THS","T","B","PT","BG","2006Q1",NA
"THS","T","B","TOTAL","BG","2006Q1",NA
"THS","T","C","FT","BG","2006Q1",38.8
"THS","T","C","NRP","BG","2006Q1",NA
"THS","T","C","PT","BG","2006Q1",NA
"THS","T","C","TOTAL","BG","2006Q1",39
"THS","T","C-F","FT","BG","2006Q1",1002.4
"THS","T","C-F","NRP","BG","2006Q1",17.3
"THS","T","C-F","PT","BG","2006Q1",NA
"THS","T","C-F","TOTAL","BG","2006Q1",1025
"THS","T","C-K","FT","BG","2006Q1",1938.8
"THS","T","C-K","NRP","BG","2006Q1",61.1
"THS","T","C-K","PT","BG","2006Q1",28.6
"THS","T","C-K","TOTAL","BG","2006Q1",2028.5
"THS","T","D","FT","BG","2006Q1",715.9
"THS","T","D","NRP","BG","2006Q1",10.5
"THS","T","D","PT","BG","2006Q1",NA
"THS","T","D","TOTAL","BG","2006Q1",730.5
"THS","T","E","FT","BG","2006Q1",55.6
"THS","T","E","NRP","BG","2006Q1",NA
"THS","T","E","PT","BG","2006Q1",NA
"THS","T","E","TOTAL","BG","2006Q1",55.8
"THS","T","F","FT","BG","2006Q1",192.2
"THS","T","F","NRP","BG","2006Q1",6.4
"THS","T","F","PT","BG","2006Q1",NA
"THS","T","F","TOTAL","BG","2006Q1",199.8
"THS","T","G","FT","BG","2006Q1",435.7
"THS","T","G","NRP","BG","2006Q1",26.3
"THS","T","G","PT","BG","2006Q1",10.7
"THS","T","G","TOTAL","BG","2006Q1",472.6
"THS","T","G-K","FT","BG","2006Q1",936.3
"THS","T","G-K","NRP","BG","2006Q1",43.8
"THS","T","G-K","PT","BG","2006Q1",23.3
"THS","T","G-K","TOTAL","BG","2006Q1",1003.5
"THS","T","G-Q","FT","BG","2006Q1",1610.3
"THS","T","G-Q","NRP","BG","2006Q1",57.8
"THS","T","G-Q","PT","BG","2006Q1",42.8
"THS","T","G-Q","TOTAL","BG","2006Q1",1710.9
"THS","T","H","FT","BG","2006Q1",127.4
"THS","T","H","NRP","BG","2006Q1",6.3
"THS","T","H","PT","BG","2006Q1",NA
"THS","T","H","TOTAL","BG","2006Q1",137.1
"THS","T","I","FT","BG","2006Q1",210.2
"THS","T","I","NRP","BG","2006Q1",7.4
"THS","T","I","PT","BG","2006Q1",NA
"THS","T","I","TOTAL","BG","2006Q1",220.7
"THS","T","J","FT","BG","2006Q1",28.6
"THS","T","J","NRP","BG","2006Q1",NA
"THS","T","J","PT","BG","2006Q1",NA
"THS","T","J","TOTAL","BG","2006Q1",29.2
"THS","T","K","FT","BG","2006Q1",134.5
"THS","T","K","NRP","BG","2006Q1",NA
"THS","T","K","PT","BG","2006Q1",NA
"THS","T","K","TOTAL","BG","2006Q1",143.7
"THS","T","L","FT","BG","2006Q1",199.4
"THS","T","L","NRP","BG","2006Q1",NA
"THS","T","L","PT","BG","2006Q1",NA
"THS","T","L","TOTAL","BG","2006Q1",202.7
"THS","T","M","FT","BG","2006Q1",210.8
"THS","T","M","NRP","BG","2006Q1",NA
"THS","T","M","PT","BG","2006Q1",NA
"THS","T","M","TOTAL","BG","2006Q1",217.4
"THS","T","M-Q","FT","BG","2006Q1",474.6
"THS","T","M-Q","NRP","BG","2006Q1",12.9
"THS","T","M-Q","PT","BG","2006Q1",17.3
"THS","T","M-Q","TOTAL","BG","2006Q1",504.8
"THS","T","N","FT","BG","2006Q1",158.7
"THS","T","N","NRP","BG","2006Q1",NA
"THS","T","N","PT","BG","2006Q1",NA
"THS","T","N","TOTAL","BG","2006Q1",165.8
"THS","T","NRP","FT","BG","2006Q1",NA
"THS","T","NRP","NRP","BG","2006Q1",NA
"THS","T","NRP","PT","BG","2006Q1",NA
"THS","T","NRP","TOTAL","BG","2006Q1",NA
"THS","T","O","FT","BG","2006Q1",102.3
"THS","T","O","NRP","BG","2006Q1",6.1
"THS","T","O","PT","BG","2006Q1",7.6
"THS","T","O","TOTAL","BG","2006Q1",116
"THS","T","P","FT","BG","2006Q1",NA
"THS","T","P","NRP","BG","2006Q1",NA
"THS","T","P","PT","BG","2006Q1",NA
"THS","T","P","TOTAL","BG","2006Q1",NA
"THS","T","Q","FT","BG","2006Q1",NA
"THS","T","Q","NRP","BG","2006Q1",NA
"THS","T","Q","PT","BG","2006Q1",NA
"THS","T","Q","TOTAL","BG","2006Q1",NA
"THS","T","TOTAL","FT","BG","2006Q1",2750.7
"THS","T","TOTAL","NRP","BG","2006Q1",131.5
"THS","T","TOTAL","PT","BG","2006Q1",58.3
"THS","T","TOTAL","TOTAL","BG","2006Q1",2940.5
"THS","F","A","FT","BG","2005Q4",59.6
"THS","F","A","NRP","BG","2005Q4",23.8
"THS","F","A","PT","BG","2005Q4",7
"THS","F","A","TOTAL","BG","2005Q4",90.4
"THS","F","A_B","FT","BG","2005Q4",59.6
"THS","F","A_B","NRP","BG","2005Q4",23.8
"THS","F","A_B","PT","BG","2005Q4",7.2
"THS","F","A_B","TOTAL","BG","2005Q4",90.7
"THS","F","B","FT","BG","2005Q4",NA
"THS","F","B","NRP","BG","2005Q4",NA
"THS","F","B","PT","BG","2005Q4",NA
"THS","F","B","TOTAL","BG","2005Q4",NA
"THS","F","C","FT","BG","2005Q4",7.3
"THS","F","C","NRP","BG","2005Q4",NA
"THS","F","C","PT","BG","2005Q4",NA
"THS","F","C","TOTAL","BG","2005Q4",7.5
"THS","F","C-F","FT","BG","2005Q4",387.1
"THS","F","C-F","NRP","BG","2005Q4",NA
"THS","F","C-F","PT","BG","2005Q4",NA
"THS","F","C-F","TOTAL","BG","2005Q4",392.4
"THS","F","C-K","FT","BG","2005Q4",825.1
"THS","F","C-K","NRP","BG","2005Q4",17.5
"THS","F","C-K","PT","BG","2005Q4",12.8
"THS","F","C-K","TOTAL","BG","2005Q4",855.4
"THS","F","D","FT","BG","2005Q4",352.3
"THS","F","D","NRP","BG","2005Q4",NA
"THS","F","D","PT","BG","2005Q4",NA
"THS","F","D","TOTAL","BG","2005Q4",357.5
"THS","F","E","FT","BG","2005Q4",14.8
"THS","F","E","NRP","BG","2005Q4",NA
"THS","F","E","PT","BG","2005Q4",NA
"THS","F","E","TOTAL","BG","2005Q4",14.8
"THS","F","F","FT","BG","2005Q4",12.7
"THS","F","F","NRP","BG","2005Q4",NA
"THS","F","F","PT","BG","2005Q4",NA
"THS","F","F","TOTAL","BG","2005Q4",12.7
"THS","F","G","FT","BG","2005Q4",213.2
"THS","F","G","NRP","BG","2005Q4",11.2
"THS","F","G","PT","BG","2005Q4",NA
"THS","F","G","TOTAL","BG","2005Q4",228.2
"THS","F","G-K","FT","BG","2005Q4",438
"THS","F","G-K","NRP","BG","2005Q4",15.5
"THS","F","G-K","PT","BG","2005Q4",9.4
"THS","F","G-K","TOTAL","BG","2005Q4",463
"THS","F","G-Q","FT","BG","2005Q4",859.5
"THS","F","G-Q","NRP","BG","2005Q4",20.8
"THS","F","G-Q","PT","BG","2005Q4",21.2
"THS","F","G-Q","TOTAL","BG","2005Q4",901.5
"THS","F","H","FT","BG","2005Q4",83.8
"THS","F","H","NRP","BG","2005Q4",NA
"THS","F","H","PT","BG","2005Q4",NA
"THS","F","H","TOTAL","BG","2005Q4",88.8
"THS","F","I","FT","BG","2005Q4",54.5
"THS","F","I","NRP","BG","2005Q4",NA
"THS","F","I","PT","BG","2005Q4",NA
"THS","F","I","TOTAL","BG","2005Q4",55.8
"THS","F","J","FT","BG","2005Q4",26.6
"THS","F","J","NRP","BG","2005Q4",NA
"THS","F","J","PT","BG","2005Q4",NA
"THS","F","J","TOTAL","BG","2005Q4",26.6
"THS","F","K","FT","BG","2005Q4",59.9
"THS","F","K","NRP","BG","2005Q4",NA
"THS","F","K","PT","BG","2005Q4",NA
"THS","F","K","TOTAL","BG","2005Q4",63.5
"THS","F","L","FT","BG","2005Q4",78.2
"THS","F","L","NRP","BG","2005Q4",NA
"THS","F","L","PT","BG","2005Q4",NA
"THS","F","L","TOTAL","BG","2005Q4",80.4
"THS","F","M","FT","BG","2005Q4",161.2
"THS","F","M","NRP","BG","2005Q4",NA
"THS","F","M","PT","BG","2005Q4",NA
"THS","F","M","TOTAL","BG","2005Q4",166.3
"THS","F","M-Q","FT","BG","2005Q4",343.2
"THS","F","M-Q","NRP","BG","2005Q4",NA
"THS","F","M-Q","PT","BG","2005Q4",10
"THS","F","M-Q","TOTAL","BG","2005Q4",358.2
"THS","F","N","FT","BG","2005Q4",120.5
"THS","F","N","NRP","BG","2005Q4",NA
"THS","F","N","PT","BG","2005Q4",NA
"THS","F","N","TOTAL","BG","2005Q4",123.1
"THS","F","NRP","FT","BG","2005Q4",NA
"THS","F","NRP","NRP","BG","2005Q4",NA
"THS","F","NRP","PT","BG","2005Q4",NA
"THS","F","NRP","TOTAL","BG","2005Q4",NA
"THS","F","O","FT","BG","2005Q4",59.4
"THS","F","O","NRP","BG","2005Q4",NA
"THS","F","O","PT","BG","2005Q4",NA
"THS","F","O","TOTAL","BG","2005Q4",65.6
"THS","F","P","FT","BG","2005Q4",NA
"THS","F","P","NRP","BG","2005Q4",NA
"THS","F","P","PT","BG","2005Q4",NA
"THS","F","P","TOTAL","BG","2005Q4",NA
"THS","F","Q","FT","BG","2005Q4",NA
"THS","F","Q","NRP","BG","2005Q4",NA
"THS","F","Q","PT","BG","2005Q4",NA
"THS","F","Q","TOTAL","BG","2005Q4",NA
"THS","F","TOTAL","FT","BG","2005Q4",1307.3
"THS","F","TOTAL","NRP","BG","2005Q4",46.6
"THS","F","TOTAL","PT","BG","2005Q4",31.8
"THS","F","TOTAL","TOTAL","BG","2005Q4",1385.7
"THS","M","A","FT","BG","2005Q4",112.8
"THS","M","A","NRP","BG","2005Q4",45.5
"THS","M","A","PT","BG","2005Q4",7.7
"THS","M","A","TOTAL","BG","2005Q4",166
"THS","M","A_B","FT","BG","2005Q4",114.1
"THS","M","A_B","NRP","BG","2005Q4",46
"THS","M","A_B","PT","BG","2005Q4",7.7
"THS","M","A_B","TOTAL","BG","2005Q4",167.8
"THS","M","B","FT","BG","2005Q4",NA
"THS","M","B","NRP","BG","2005Q4",NA
"THS","M","B","PT","BG","2005Q4",NA
"THS","M","B","TOTAL","BG","2005Q4",NA
"THS","M","C","FT","BG","2005Q4",29.8
"THS","M","C","NRP","BG","2005Q4",NA
"THS","M","C","PT","BG","2005Q4",NA
"THS","M","C","TOTAL","BG","2005Q4",29.8
"THS","M","C-F","FT","BG","2005Q4",621.1
"THS","M","C-F","NRP","BG","2005Q4",8.6
"THS","M","C-F","PT","BG","2005Q4",NA
"THS","M","C-F","TOTAL","BG","2005Q4",632.3
"THS","M","C-K","FT","BG","2005Q4",1113.6
"THS","M","C-K","NRP","BG","2005Q4",33
"THS","M","C-K","PT","BG","2005Q4",9.4
"THS","M","C-K","TOTAL","BG","2005Q4",1156
"THS","M","D","FT","BG","2005Q4",360.6
"THS","M","D","NRP","BG","2005Q4",NA
"THS","M","D","PT","BG","2005Q4",NA
"THS","M","D","TOTAL","BG","2005Q4",365.9
"THS","M","E","FT","BG","2005Q4",44.5
"THS","M","E","NRP","BG","2005Q4",NA
"THS","M","E","PT","BG","2005Q4",NA
"THS","M","E","TOTAL","BG","2005Q4",45
"THS","M","F","FT","BG","2005Q4",186.2
"THS","M","F","NRP","BG","2005Q4",NA
"THS","M","F","PT","BG","2005Q4",NA
"THS","M","F","TOTAL","BG","2005Q4",191.7
"THS","M","G","FT","BG","2005Q4",208.8
"THS","M","G","NRP","BG","2005Q4",13.6
"THS","M","G","PT","BG","2005Q4",NA
"THS","M","G","TOTAL","BG","2005Q4",227.1
"THS","M","G-K","FT","BG","2005Q4",492.6
"THS","M","G-K","NRP","BG","2005Q4",24.4
"THS","M","G-K","PT","BG","2005Q4",6.7
"THS","M","G-K","TOTAL","BG","2005Q4",523.7
"THS","M","G-Q","FT","BG","2005Q4",752.3
"THS","M","G-Q","NRP","BG","2005Q4",28.7
"THS","M","G-Q","PT","BG","2005Q4",13.9
"THS","M","G-Q","TOTAL","BG","2005Q4",794.9
"THS","M","H","FT","BG","2005Q4",52.9
"THS","M","H","NRP","BG","2005Q4",NA
"THS","M","H","PT","BG","2005Q4",NA
"THS","M","H","TOTAL","BG","2005Q4",57.2
"THS","M","I","FT","BG","2005Q4",147.7
"THS","M","I","NRP","BG","2005Q4",NA
"THS","M","I","PT","BG","2005Q4",NA
"THS","M","I","TOTAL","BG","2005Q4",152.1
"THS","M","J","FT","BG","2005Q4",10.4
"THS","M","J","NRP","BG","2005Q4",NA
"THS","M","J","PT","BG","2005Q4",NA
"THS","M","J","TOTAL","BG","2005Q4",10.4
"THS","M","K","FT","BG","2005Q4",72.7
"THS","M","K","NRP","BG","2005Q4",NA
"THS","M","K","PT","BG","2005Q4",NA
"THS","M","K","TOTAL","BG","2005Q4",76.9
"THS","M","L","FT","BG","2005Q4",124.9
"THS","M","L","NRP","BG","2005Q4",NA
"THS","M","L","PT","BG","2005Q4",NA
"THS","M","L","TOTAL","BG","2005Q4",127.1
"THS","M","M","FT","BG","2005Q4",42.3
"THS","M","M","NRP","BG","2005Q4",NA
"THS","M","M","PT","BG","2005Q4",NA
"THS","M","M","TOTAL","BG","2005Q4",44.1
"THS","M","M-Q","FT","BG","2005Q4",134.9
"THS","M","M-Q","NRP","BG","2005Q4",NA
"THS","M","M-Q","PT","BG","2005Q4",6.3
"THS","M","M-Q","TOTAL","BG","2005Q4",144.2
"THS","M","N","FT","BG","2005Q4",35.8
"THS","M","N","NRP","BG","2005Q4",NA
"THS","M","N","PT","BG","2005Q4",NA
"THS","M","N","TOTAL","BG","2005Q4",37.3
"THS","M","NRP","FT","BG","2005Q4",NA
"THS","M","NRP","NRP","BG","2005Q4",NA
"THS","M","NRP","PT","BG","2005Q4",NA
"THS","M","NRP","TOTAL","BG","2005Q4",NA
"THS","M","O","FT","BG","2005Q4",55.2
"THS","M","O","NRP","BG","2005Q4",NA
"THS","M","O","PT","BG","2005Q4",NA
"THS","M","O","TOTAL","BG","2005Q4",61.2
"THS","M","P","FT","BG","2005Q4",NA
"THS","M","P","NRP","BG","2005Q4",NA
"THS","M","P","PT","BG","2005Q4",NA
"THS","M","P","TOTAL","BG","2005Q4",NA
"THS","M","Q","FT","BG","2005Q4",NA
"THS","M","Q","NRP","BG","2005Q4",NA
"THS","M","Q","TOTAL","BG","2005Q4",NA
"THS","M","TOTAL","FT","BG","2005Q4",1489.1
"THS","M","TOTAL","NRP","BG","2005Q4",83.3
"THS","M","TOTAL","PT","BG","2005Q4",24.3
"THS","M","TOTAL","TOTAL","BG","2005Q4",1596.7
"THS","T","A","FT","BG","2005Q4",172.4
"THS","T","A","NRP","BG","2005Q4",69.4
"THS","T","A","PT","BG","2005Q4",14.7
"THS","T","A","TOTAL","BG","2005Q4",256.5
"THS","T","A_B","FT","BG","2005Q4",173.8
"THS","T","A_B","NRP","BG","2005Q4",69.8
"THS","T","A_B","PT","BG","2005Q4",14.9
"THS","T","A_B","TOTAL","BG","2005Q4",258.5
"THS","T","B","FT","BG","2005Q4",NA
"THS","T","B","NRP","BG","2005Q4",NA
"THS","T","B","PT","BG","2005Q4",NA
"THS","T","B","TOTAL","BG","2005Q4",NA
"THS","T","C","FT","BG","2005Q4",37.1
"THS","T","C","NRP","BG","2005Q4",NA
"THS","T","C","PT","BG","2005Q4",NA
"THS","T","C","TOTAL","BG","2005Q4",37.3
"THS","T","C-F","FT","BG","2005Q4",1008.2
"THS","T","C-F","NRP","BG","2005Q4",10.6
"THS","T","C-F","PT","BG","2005Q4",6
"THS","T","C-F","TOTAL","BG","2005Q4",1024.8
"THS","T","C-K","FT","BG","2005Q4",1938.8
"THS","T","C-K","NRP","BG","2005Q4",50.5
"THS","T","C-K","PT","BG","2005Q4",22.2
"THS","T","C-K","TOTAL","BG","2005Q4",2011.4
"THS","T","D","FT","BG","2005Q4",712.9
"THS","T","D","NRP","BG","2005Q4",NA
"THS","T","D","PT","BG","2005Q4",NA
"THS","T","D","TOTAL","BG","2005Q4",723.4
"THS","T","E","FT","BG","2005Q4",59.3
"THS","T","E","NRP","BG","2005Q4",NA
"THS","T","E","PT","BG","2005Q4",NA
"THS","T","E","TOTAL","BG","2005Q4",59.8
"THS","T","F","FT","BG","2005Q4",198.8
"THS","T","F","NRP","BG","2005Q4",NA
"THS","T","F","PT","BG","2005Q4",NA
"THS","T","F","TOTAL","BG","2005Q4",204.4
"THS","T","G","FT","BG","2005Q4",422
"THS","T","G","NRP","BG","2005Q4",24.9
"THS","T","G","PT","BG","2005Q4",8.5
"THS","T","G","TOTAL","BG","2005Q4",455.4
"THS","T","G-K","FT","BG","2005Q4",930.6
"THS","T","G-K","NRP","BG","2005Q4",39.9
"THS","T","G-K","PT","BG","2005Q4",16.2
"THS","T","G-K","TOTAL","BG","2005Q4",986.6
"THS","T","G-Q","FT","BG","2005Q4",1611.8
"THS","T","G-Q","NRP","BG","2005Q4",49.5
"THS","T","G-Q","PT","BG","2005Q4",35.1
"THS","T","G-Q","TOTAL","BG","2005Q4",1696.4
"THS","T","H","FT","BG","2005Q4",136.8
"THS","T","H","NRP","BG","2005Q4",6.4
"THS","T","H","PT","BG","2005Q4",NA
"THS","T","H","TOTAL","BG","2005Q4",146
"THS","T","I","FT","BG","2005Q4",202.2
"THS","T","I","NRP","BG","2005Q4",NA
"THS","T","I","PT","BG","2005Q4",NA
"THS","T","I","TOTAL","BG","2005Q4",207.9
"THS","T","J","FT","BG","2005Q4",37
"THS","T","J","NRP","BG","2005Q4",NA
"THS","T","J","PT","BG","2005Q4",NA
"THS","T","J","TOTAL","BG","2005Q4",37
"THS","T","K","FT","BG","2005Q4",132.6
"THS","T","K","NRP","BG","2005Q4",NA
"THS","T","K","PT","BG","2005Q4",NA
"THS","T","K","TOTAL","BG","2005Q4",140.4
"THS","T","L","FT","BG","2005Q4",203.1
"THS","T","L","NRP","BG","2005Q4",NA
"THS","T","L","PT","BG","2005Q4",NA
"THS","T","L","TOTAL","BG","2005Q4",207.4
"THS","T","M","FT","BG","2005Q4",203.4
"THS","T","M","NRP","BG","2005Q4",NA
"THS","T","M","PT","BG","2005Q4",6.2
"THS","T","M","TOTAL","BG","2005Q4",210.4
"THS","T","M-Q","FT","BG","2005Q4",478.1
"THS","T","M-Q","NRP","BG","2005Q4",8
"THS","T","M-Q","PT","BG","2005Q4",16.3
"THS","T","M-Q","TOTAL","BG","2005Q4",502.4
"THS","T","N","FT","BG","2005Q4",156.3
"THS","T","N","NRP","BG","2005Q4",NA
"THS","T","N","PT","BG","2005Q4",NA
"THS","T","N","TOTAL","BG","2005Q4",160.4
"THS","T","NRP","FT","BG","2005Q4",NA
"THS","T","NRP","NRP","BG","2005Q4",NA
"THS","T","NRP","PT","BG","2005Q4",NA
"THS","T","NRP","TOTAL","BG","2005Q4",NA
"THS","T","O","FT","BG","2005Q4",114.6
"THS","T","O","NRP","BG","2005Q4",NA
"THS","T","O","PT","BG","2005Q4",7.2
"THS","T","O","TOTAL","BG","2005Q4",126.8
"THS","T","P","FT","BG","2005Q4",NA
"THS","T","P","NRP","BG","2005Q4",NA
"THS","T","P","PT","BG","2005Q4",NA
"THS","T","P","TOTAL","BG","2005Q4",NA
"THS","T","Q","FT","BG","2005Q4",NA
"THS","T","Q","NRP","BG","2005Q4",NA
"THS","T","Q","PT","BG","2005Q4",NA
"THS","T","Q","TOTAL","BG","2005Q4",NA
"THS","T","TOTAL","FT","BG","2005Q4",2796.4
"THS","T","TOTAL","NRP","BG","2005Q4",129.9
"THS","T","TOTAL","PT","BG","2005Q4",56.1
"THS","T","TOTAL","TOTAL","BG","2005Q4",2982.3
"THS","F","A","FT","BG","2005Q3",76.4
"THS","F","A","NRP","BG","2005Q3",32
"THS","F","A","PT","BG","2005Q3",NA
"THS","F","A","TOTAL","BG","2005Q3",114.1
"THS","F","A_B","FT","BG","2005Q3",76.4
"THS","F","A_B","NRP","BG","2005Q3",32
"THS","F","A_B","PT","BG","2005Q3",NA
"THS","F","A_B","TOTAL","BG","2005Q3",114.1
"THS","F","B","FT","BG","2005Q3",NA
"THS","F","B","NRP","BG","2005Q3",NA
"THS","F","B","PT","BG","2005Q3",NA
"THS","F","B","TOTAL","BG","2005Q3",NA
"THS","F","C","FT","BG","2005Q3",NA
"THS","F","C","NRP","BG","2005Q3",NA
"THS","F","C","PT","BG","2005Q3",NA
"THS","F","C","TOTAL","BG","2005Q3",NA
"THS","F","C-F","FT","BG","2005Q3",402.8
"THS","F","C-F","NRP","BG","2005Q3",NA
"THS","F","C-F","PT","BG","2005Q3",NA
"THS","F","C-F","TOTAL","BG","2005Q3",408.4
"THS","F","C-K","FT","BG","2005Q3",864.7
"THS","F","C-K","NRP","BG","2005Q3",18.4
"THS","F","C-K","PT","BG","2005Q3",12.2
"THS","F","C-K","TOTAL","BG","2005Q3",895.3
"THS","F","D","FT","BG","2005Q3",365.1
"THS","F","D","NRP","BG","2005Q3",NA
"THS","F","D","PT","BG","2005Q3",NA
