"unit","sex","nace_r2","worktime","geo","time","values"
"THS","F","K","TOTAL","BG","2013Q4",34.2
"THS","F","L","FT","BG","2013Q4",6
"THS","F","L","PT","BG","2013Q4",NA
"THS","F","L","TOTAL","BG","2013Q4",6
"THS","F","M","FT","BG","2013Q4",48.9
"THS","F","M","PT","BG","2013Q4",NA
"THS","F","M","TOTAL","BG","2013Q4",51.4
"THS","F","N","FT","BG","2013Q4",30.5
"THS","F","N","PT","BG","2013Q4",5.9
"THS","F","N","TOTAL","BG","2013Q4",36.4
"THS","F","O","FT","BG","2013Q4",104.5
"THS","F","O","PT","BG","2013Q4",NA
"THS","F","O","TOTAL","BG","2013Q4",107.6
"THS","F","P","FT","BG","2013Q4",143.6
"THS","F","P","PT","BG","2013Q4",NA
"THS","F","P","TOTAL","BG","2013Q4",149.2
"THS","F","Q","FT","BG","2013Q4",119.3
"THS","F","Q","PT","BG","2013Q4",NA
"THS","F","Q","TOTAL","BG","2013Q4",123.6
"THS","F","R","FT","BG","2013Q4",20.8
"THS","F","R","PT","BG","2013Q4",NA
"THS","F","R","TOTAL","BG","2013Q4",21.8
"THS","F","S","FT","BG","2013Q4",28.6
"THS","F","S","PT","BG","2013Q4",NA
"THS","F","S","TOTAL","BG","2013Q4",30.6
"THS","F","T","FT","BG","2013Q4",NA
"THS","F","T","PT","BG","2013Q4",NA
"THS","F","T","TOTAL","BG","2013Q4",NA
"THS","F","TOTAL","FT","BG","2013Q4",1331.5
"THS","F","TOTAL","PT","BG","2013Q4",44.5
"THS","F","TOTAL","TOTAL","BG","2013Q4",1376
"THS","F","U","FT","BG","2013Q4",NA
"THS","F","U","TOTAL","BG","2013Q4",NA
"THS","M","A","FT","BG","2013Q4",130.5
"THS","M","A","PT","BG","2013Q4",6.1
"THS","M","A","TOTAL","BG","2013Q4",136.6
"THS","M","B","FT","BG","2013Q4",20.5
"THS","M","B","PT","BG","2013Q4",NA
"THS","M","B","TOTAL","BG","2013Q4",20.5
"THS","M","C","FT","BG","2013Q4",287.1
"THS","M","C","PT","BG","2013Q4",NA
"THS","M","C","TOTAL","BG","2013Q4",289.5
"THS","M","D","FT","BG","2013Q4",30.3
"THS","M","D","PT","BG","2013Q4",NA
"THS","M","D","TOTAL","BG","2013Q4",30.3
"THS","M","E","FT","BG","2013Q4",25.4
"THS","M","E","PT","BG","2013Q4",NA
"THS","M","E","TOTAL","BG","2013Q4",26
"THS","M","F","FT","BG","2013Q4",179.9
"THS","M","F","PT","BG","2013Q4",NA
"THS","M","F","TOTAL","BG","2013Q4",184
"THS","M","G","FT","BG","2013Q4",238.4
"THS","M","G","PT","BG","2013Q4",NA
"THS","M","G","TOTAL","BG","2013Q4",242.4
"THS","M","H","FT","BG","2013Q4",140.3
"THS","M","H","PT","BG","2013Q4",NA
"THS","M","H","TOTAL","BG","2013Q4",141.6
"THS","M","I","FT","BG","2013Q4",56
"THS","M","I","PT","BG","2013Q4",NA
"THS","M","I","TOTAL","BG","2013Q4",57.3
"THS","M","J","FT","BG","2013Q4",47.5
"THS","M","J","PT","BG","2013Q4",NA
"THS","M","J","TOTAL","BG","2013Q4",48.3
"THS","M","K","FT","BG","2013Q4",20.1
"THS","M","K","PT","BG","2013Q4",NA
"THS","M","K","TOTAL","BG","2013Q4",20.2
"THS","M","L","FT","BG","2013Q4",NA
"THS","M","L","PT","BG","2013Q4",NA
"THS","M","L","TOTAL","BG","2013Q4",NA
"THS","M","M","FT","BG","2013Q4",33.4
"THS","M","M","PT","BG","2013Q4",NA
"THS","M","M","TOTAL","BG","2013Q4",34.3
"THS","M","N","FT","BG","2013Q4",75
"THS","M","N","PT","BG","2013Q4",NA
"THS","M","N","TOTAL","BG","2013Q4",78.2
"THS","M","O","FT","BG","2013Q4",126.7
"THS","M","O","PT","BG","2013Q4",NA
"THS","M","O","TOTAL","BG","2013Q4",128.4
"THS","M","P","FT","BG","2013Q4",37.1
"THS","M","P","PT","BG","2013Q4",NA
"THS","M","P","TOTAL","BG","2013Q4",37.8
"THS","M","Q","FT","BG","2013Q4",30.4
"THS","M","Q","PT","BG","2013Q4",NA
"THS","M","Q","TOTAL","BG","2013Q4",32.6
"THS","M","R","FT","BG","2013Q4",17.8
"THS","M","R","PT","BG","2013Q4",NA
"THS","M","R","TOTAL","BG","2013Q4",18.8
"THS","M","S","FT","BG","2013Q4",22.4
"THS","M","S","PT","BG","2013Q4",NA
"THS","M","S","TOTAL","BG","2013Q4",22.8
"THS","M","T","FT","BG","2013Q4",NA
"THS","M","T","PT","BG","2013Q4",NA
"THS","M","T","TOTAL","BG","2013Q4",NA
"THS","M","TOTAL","FT","BG","2013Q4",1524.7
"THS","M","TOTAL","PT","BG","2013Q4",30.9
"THS","M","TOTAL","TOTAL","BG","2013Q4",1555.6
"THS","M","U","FT","BG","2013Q4",NA
"THS","M","U","TOTAL","BG","2013Q4",NA
"THS","T","A","FT","BG","2013Q4",184.7
"THS","T","A","PT","BG","2013Q4",9.9
"THS","T","A","TOTAL","BG","2013Q4",194.6
"THS","T","B","FT","BG","2013Q4",24.5
"THS","T","B","PT","BG","2013Q4",NA
"THS","T","B","TOTAL","BG","2013Q4",24.6
"THS","T","C","FT","BG","2013Q4",563.6
"THS","T","C","PT","BG","2013Q4",NA
"THS","T","C","TOTAL","BG","2013Q4",569.3
"THS","T","D","FT","BG","2013Q4",39.4
"THS","T","D","PT","BG","2013Q4",NA
"THS","T","D","TOTAL","BG","2013Q4",39.4
"THS","T","E","FT","BG","2013Q4",35.3
"THS","T","E","PT","BG","2013Q4",NA
"THS","T","E","TOTAL","BG","2013Q4",36
"THS","T","F","FT","BG","2013Q4",202.6
"THS","T","F","PT","BG","2013Q4",NA
"THS","T","F","TOTAL","BG","2013Q4",207.1
"THS","T","G","FT","BG","2013Q4",508.9
"THS","T","G","PT","BG","2013Q4",12.4
"THS","T","G","TOTAL","BG","2013Q4",521.3
"THS","T","H","FT","BG","2013Q4",172.8
"THS","T","H","PT","BG","2013Q4",NA
"THS","T","H","TOTAL","BG","2013Q4",176.3
"THS","T","I","FT","BG","2013Q4",137.6
"THS","T","I","PT","BG","2013Q4",NA
"THS","T","I","TOTAL","BG","2013Q4",140.4
"THS","T","J","FT","BG","2013Q4",78.2
"THS","T","J","PT","BG","2013Q4",NA
"THS","T","J","TOTAL","BG","2013Q4",79
"THS","T","K","FT","BG","2013Q4",54.1
"THS","T","K","PT","BG","2013Q4",NA
"THS","T","K","TOTAL","BG","2013Q4",54.4
"THS","T","L","FT","BG","2013Q4",9.7
"THS","T","L","PT","BG","2013Q4",NA
"THS","T","L","TOTAL","BG","2013Q4",9.7
"THS","T","M","FT","BG","2013Q4",82.3
"THS","T","M","PT","BG","2013Q4",NA
"THS","T","M","TOTAL","BG","2013Q4",85.6
"THS","T","N","FT","BG","2013Q4",105.5
"THS","T","N","PT","BG","2013Q4",9.1
"THS","T","N","TOTAL","BG","2013Q4",114.6
"THS","T","O","FT","BG","2013Q4",231.2
"THS","T","O","PT","BG","2013Q4",NA
"THS","T","O","TOTAL","BG","2013Q4",236
"THS","T","P","FT","BG","2013Q4",180.6
"THS","T","P","PT","BG","2013Q4",6.4
"THS","T","P","TOTAL","BG","2013Q4",187
"THS","T","Q","FT","BG","2013Q4",149.7
"THS","T","Q","PT","BG","2013Q4",6.6
"THS","T","Q","TOTAL","BG","2013Q4",156.3
"THS","T","R","FT","BG","2013Q4",38.7
"THS","T","R","PT","BG","2013Q4",NA
"THS","T","R","TOTAL","BG","2013Q4",40.6
"THS","T","S","FT","BG","2013Q4",50.9
"THS","T","S","PT","BG","2013Q4",NA
"THS","T","S","TOTAL","BG","2013Q4",53.4
"THS","T","T","FT","BG","2013Q4",NA
"THS","T","T","PT","BG","2013Q4",NA
"THS","T","T","TOTAL","BG","2013Q4",NA
"THS","T","TOTAL","FT","BG","2013Q4",2856.2
"THS","T","TOTAL","PT","BG","2013Q4",75.4
"THS","T","TOTAL","TOTAL","BG","2013Q4",2931.6
"THS","T","U","FT","BG","2013Q4",NA
"THS","T","U","TOTAL","BG","2013Q4",NA
"THS","F","A","FT","BG","2013Q3",68.4
"THS","F","A","PT","BG","2013Q3",6.6
"THS","F","A","TOTAL","BG","2013Q3",75
"THS","F","B","FT","BG","2013Q3",NA
"THS","F","B","PT","BG","2013Q3",NA
"THS","F","B","TOTAL","BG","2013Q3",NA
"THS","F","C","FT","BG","2013Q3",283.8
"THS","F","C","PT","BG","2013Q3",NA
"THS","F","C","TOTAL","BG","2013Q3",286.9
"THS","F","D","FT","BG","2013Q3",8.6
"THS","F","D","PT","BG","2013Q3",NA
"THS","F","D","TOTAL","BG","2013Q3",8.6
"THS","F","E","FT","BG","2013Q3",7.3
"THS","F","E","PT","BG","2013Q3",NA
"THS","F","E","TOTAL","BG","2013Q3",7.3
"THS","F","F","FT","BG","2013Q3",24.2
"THS","F","F","PT","BG","2013Q3",NA
"THS","F","F","TOTAL","BG","2013Q3",24.7
"THS","F","G","FT","BG","2013Q3",279.5
"THS","F","G","PT","BG","2013Q3",7.3
"THS","F","G","TOTAL","BG","2013Q3",286.8
"THS","F","H","FT","BG","2013Q3",34.8
"THS","F","H","PT","BG","2013Q3",NA
"THS","F","H","TOTAL","BG","2013Q3",35.6
"THS","F","I","FT","BG","2013Q3",103.9
"THS","F","I","PT","BG","2013Q3",NA
"THS","F","I","TOTAL","BG","2013Q3",106.6
"THS","F","J","FT","BG","2013Q3",31.7
"THS","F","J","PT","BG","2013Q3",NA
"THS","F","J","TOTAL","BG","2013Q3",31.9
"THS","F","K","FT","BG","2013Q3",32.9
"THS","F","K","PT","BG","2013Q3",NA
"THS","F","K","TOTAL","BG","2013Q3",33.4
"THS","F","L","FT","BG","2013Q3",6.6
"THS","F","L","PT","BG","2013Q3",NA
"THS","F","L","TOTAL","BG","2013Q3",7.1
"THS","F","M","FT","BG","2013Q3",53.9
"THS","F","M","PT","BG","2013Q3",NA
"THS","F","M","TOTAL","BG","2013Q3",54.5
"THS","F","N","FT","BG","2013Q3",36.9
"THS","F","N","PT","BG","2013Q3",NA
"THS","F","N","TOTAL","BG","2013Q3",42.3
"THS","F","O","FT","BG","2013Q3",102.2
"THS","F","O","PT","BG","2013Q3",NA
"THS","F","O","TOTAL","BG","2013Q3",104
"THS","F","P","FT","BG","2013Q3",138.2
"THS","F","P","PT","BG","2013Q3",NA
"THS","F","P","TOTAL","BG","2013Q3",141
"THS","F","Q","FT","BG","2013Q3",114.1
"THS","F","Q","PT","BG","2013Q3",NA
"THS","F","Q","TOTAL","BG","2013Q3",118.4
"THS","F","R","FT","BG","2013Q3",20.8
"THS","F","R","PT","BG","2013Q3",NA
"THS","F","R","TOTAL","BG","2013Q3",21.6
"THS","F","S","FT","BG","2013Q3",24.9
"THS","F","S","PT","BG","2013Q3",NA
"THS","F","S","TOTAL","BG","2013Q3",26.5
"THS","F","T","FT","BG","2013Q3",NA
"THS","F","T","PT","BG","2013Q3",NA
"THS","F","T","TOTAL","BG","2013Q3",NA
"THS","F","TOTAL","FT","BG","2013Q3",1380.7
"THS","F","TOTAL","PT","BG","2013Q3",39.9
"THS","F","TOTAL","TOTAL","BG","2013Q3",1420.7
"THS","F","U","FT","BG","2013Q3",NA
"THS","F","U","TOTAL","BG","2013Q3",NA
"THS","M","A","FT","BG","2013Q3",141.7
"THS","M","A","PT","BG","2013Q3",7
"THS","M","A","TOTAL","BG","2013Q3",148.7
"THS","M","B","FT","BG","2013Q3",20.5
"THS","M","B","PT","BG","2013Q3",NA
"THS","M","B","TOTAL","BG","2013Q3",20.7
"THS","M","C","FT","BG","2013Q3",294.1
"THS","M","C","PT","BG","2013Q3",NA
"THS","M","C","TOTAL","BG","2013Q3",297.5
"THS","M","D","FT","BG","2013Q3",31
"THS","M","D","PT","BG","2013Q3",NA
"THS","M","D","TOTAL","BG","2013Q3",31
"THS","M","E","FT","BG","2013Q3",25.6
"THS","M","E","PT","BG","2013Q3",NA
"THS","M","E","TOTAL","BG","2013Q3",25.6
"THS","M","F","FT","BG","2013Q3",183.5
"THS","M","F","PT","BG","2013Q3",NA
"THS","M","F","TOTAL","BG","2013Q3",187.9
"THS","M","G","FT","BG","2013Q3",248
"THS","M","G","PT","BG","2013Q3",NA
"THS","M","G","TOTAL","BG","2013Q3",252.6
"THS","M","H","FT","BG","2013Q3",141.9
"THS","M","H","PT","BG","2013Q3",NA
"THS","M","H","TOTAL","BG","2013Q3",143.4
"THS","M","I","FT","BG","2013Q3",57.8
"THS","M","I","PT","BG","2013Q3",NA
"THS","M","I","TOTAL","BG","2013Q3",58.5
"THS","M","J","FT","BG","2013Q3",45.1
"THS","M","J","PT","BG","2013Q3",NA
"THS","M","J","TOTAL","BG","2013Q3",46.9
"THS","M","K","FT","BG","2013Q3",16.3
"THS","M","K","PT","BG","2013Q3",NA
"THS","M","K","TOTAL","BG","2013Q3",16.4
"THS","M","L","FT","BG","2013Q3",NA
"THS","M","L","PT","BG","2013Q3",NA
"THS","M","L","TOTAL","BG","2013Q3",NA
"THS","M","M","FT","BG","2013Q3",34
"THS","M","M","PT","BG","2013Q3",NA
"THS","M","M","TOTAL","BG","2013Q3",35.1
"THS","M","N","FT","BG","2013Q3",80.3
"THS","M","N","PT","BG","2013Q3",NA
"THS","M","N","TOTAL","BG","2013Q3",82.8
"THS","M","O","FT","BG","2013Q3",126.7
"THS","M","O","PT","BG","2013Q3",NA
"THS","M","O","TOTAL","BG","2013Q3",127.8
"THS","M","P","FT","BG","2013Q3",32.3
"THS","M","P","PT","BG","2013Q3",NA
"THS","M","P","TOTAL","BG","2013Q3",33.4
"THS","M","Q","FT","BG","2013Q3",29
"THS","M","Q","PT","BG","2013Q3",NA
"THS","M","Q","TOTAL","BG","2013Q3",31.7
"THS","M","R","FT","BG","2013Q3",18.8
"THS","M","R","PT","BG","2013Q3",NA
"THS","M","R","TOTAL","BG","2013Q3",19.9
"THS","M","S","FT","BG","2013Q3",23.6
"THS","M","S","PT","BG","2013Q3",NA
"THS","M","S","TOTAL","BG","2013Q3",24.4
"THS","M","T","FT","BG","2013Q3",NA
"THS","M","T","PT","BG","2013Q3",NA
"THS","M","T","TOTAL","BG","2013Q3",NA
"THS","M","TOTAL","FT","BG","2013Q3",1557.9
"THS","M","TOTAL","PT","BG","2013Q3",34.4
"THS","M","TOTAL","TOTAL","BG","2013Q3",1592.3
"THS","M","U","FT","BG","2013Q3",NA
"THS","M","U","TOTAL","BG","2013Q3",NA
"THS","T","A","FT","BG","2013Q3",210.1
"THS","T","A","PT","BG","2013Q3",13.6
"THS","T","A","TOTAL","BG","2013Q3",223.7
"THS","T","B","FT","BG","2013Q3",24.9
"THS","T","B","PT","BG","2013Q3",NA
"THS","T","B","TOTAL","BG","2013Q3",25.2
"THS","T","C","FT","BG","2013Q3",577.9
"THS","T","C","PT","BG","2013Q3",6.4
"THS","T","C","TOTAL","BG","2013Q3",584.4
"THS","T","D","FT","BG","2013Q3",39.6
"THS","T","D","PT","BG","2013Q3",NA
"THS","T","D","TOTAL","BG","2013Q3",39.6
"THS","T","E","FT","BG","2013Q3",32.9
"THS","T","E","PT","BG","2013Q3",NA
"THS","T","E","TOTAL","BG","2013Q3",32.9
"THS","T","F","FT","BG","2013Q3",207.8
"THS","T","F","PT","BG","2013Q3",NA
"THS","T","F","TOTAL","BG","2013Q3",212.6
"THS","T","G","FT","BG","2013Q3",527.6
"THS","T","G","PT","BG","2013Q3",11.9
"THS","T","G","TOTAL","BG","2013Q3",539.4
"THS","T","H","FT","BG","2013Q3",176.7
"THS","T","H","PT","BG","2013Q3",NA
"THS","T","H","TOTAL","BG","2013Q3",179
"THS","T","I","FT","BG","2013Q3",161.7
"THS","T","I","PT","BG","2013Q3",NA
"THS","T","I","TOTAL","BG","2013Q3",165.1
"THS","T","J","FT","BG","2013Q3",76.8
"THS","T","J","PT","BG","2013Q3",NA
"THS","T","J","TOTAL","BG","2013Q3",78.8
"THS","T","K","FT","BG","2013Q3",49.2
"THS","T","K","PT","BG","2013Q3",NA
"THS","T","K","TOTAL","BG","2013Q3",49.8
"THS","T","L","FT","BG","2013Q3",11.8
"THS","T","L","PT","BG","2013Q3",NA
"THS","T","L","TOTAL","BG","2013Q3",12.3
"THS","T","M","FT","BG","2013Q3",87.9
"THS","T","M","PT","BG","2013Q3",NA
"THS","T","M","TOTAL","BG","2013Q3",89.6
"THS","T","N","FT","BG","2013Q3",117.2
"THS","T","N","PT","BG","2013Q3",7.9
"THS","T","N","TOTAL","BG","2013Q3",125.1
"THS","T","O","FT","BG","2013Q3",228.9
"THS","T","O","PT","BG","2013Q3",NA
"THS","T","O","TOTAL","BG","2013Q3",231.8
"THS","T","P","FT","BG","2013Q3",170.5
"THS","T","P","PT","BG","2013Q3",NA
"THS","T","P","TOTAL","BG","2013Q3",174.5
"THS","T","Q","FT","BG","2013Q3",143.1
"THS","T","Q","PT","BG","2013Q3",7
"THS","T","Q","TOTAL","BG","2013Q3",150.1
"THS","T","R","FT","BG","2013Q3",39.7
"THS","T","R","PT","BG","2013Q3",NA
"THS","T","R","TOTAL","BG","2013Q3",41.5
"THS","T","S","FT","BG","2013Q3",48.5
"THS","T","S","PT","BG","2013Q3",NA
"THS","T","S","TOTAL","BG","2013Q3",50.9
"THS","T","T","FT","BG","2013Q3",NA
"THS","T","T","PT","BG","2013Q3",NA
"THS","T","T","TOTAL","BG","2013Q3",5.8
"THS","T","TOTAL","FT","BG","2013Q3",2938.6
"THS","T","TOTAL","PT","BG","2013Q3",74.3
"THS","T","TOTAL","TOTAL","BG","2013Q3",3012.9
"THS","T","U","FT","BG","2013Q3",NA
"THS","T","U","TOTAL","BG","2013Q3",NA
"THS","F","A","FT","BG","2013Q2",60.9
"THS","F","A","PT","BG","2013Q2",8
"THS","F","A","TOTAL","BG","2013Q2",68.8
"THS","F","B","FT","BG","2013Q2",NA
"THS","F","B","PT","BG","2013Q2",NA
"THS","F","B","TOTAL","BG","2013Q2",NA
"THS","F","C","FT","BG","2013Q2",276.3
"THS","F","C","PT","BG","2013Q2",NA
"THS","F","C","TOTAL","BG","2013Q2",280.7
"THS","F","D","FT","BG","2013Q2",9.9
"THS","F","D","PT","BG","2013Q2",NA
"THS","F","D","TOTAL","BG","2013Q2",9.9
"THS","F","E","FT","BG","2013Q2",9.5
"THS","F","E","PT","BG","2013Q2",NA
"THS","F","E","TOTAL","BG","2013Q2",9.7
"THS","F","F","FT","BG","2013Q2",21.6
"THS","F","F","PT","BG","2013Q2",NA
"THS","F","F","TOTAL","BG","2013Q2",22.3
"THS","F","G","FT","BG","2013Q2",275.4
"THS","F","G","PT","BG","2013Q2",7.6
"THS","F","G","TOTAL","BG","2013Q2",283
"THS","F","H","FT","BG","2013Q2",42.3
"THS","F","H","PT","BG","2013Q2",NA
"THS","F","H","TOTAL","BG","2013Q2",42.9
"THS","F","I","FT","BG","2013Q2",95.4
"THS","F","I","PT","BG","2013Q2",NA
"THS","F","I","TOTAL","BG","2013Q2",99.9
"THS","F","J","FT","BG","2013Q2",29.8
"THS","F","J","PT","BG","2013Q2",NA
"THS","F","J","TOTAL","BG","2013Q2",30.3
"THS","F","K","FT","BG","2013Q2",33.9
"THS","F","K","PT","BG","2013Q2",NA
"THS","F","K","TOTAL","BG","2013Q2",34.8
"THS","F","L","FT","BG","2013Q2",NA
"THS","F","L","PT","BG","2013Q2",NA
"THS","F","L","TOTAL","BG","2013Q2",NA
"THS","F","M","FT","BG","2013Q2",49.9
"THS","F","M","PT","BG","2013Q2",NA
"THS","F","M","TOTAL","BG","2013Q2",52.7
"THS","F","N","FT","BG","2013Q2",34.9
"THS","F","N","PT","BG","2013Q2",NA
"THS","F","N","TOTAL","BG","2013Q2",40.2
"THS","F","O","FT","BG","2013Q2",97.2
"THS","F","O","PT","BG","2013Q2",NA
"THS","F","O","TOTAL","BG","2013Q2",100.1
"THS","F","P","FT","BG","2013Q2",145.6
"THS","F","P","PT","BG","2013Q2",NA
"THS","F","P","TOTAL","BG","2013Q2",148.4
"THS","F","Q","FT","BG","2013Q2",117.3
"THS","F","Q","PT","BG","2013Q2",NA
"THS","F","Q","TOTAL","BG","2013Q2",122.1
"THS","F","R","FT","BG","2013Q2",18.8
"THS","F","R","PT","BG","2013Q2",NA
"THS","F","R","TOTAL","BG","2013Q2",20.2
"THS","F","S","FT","BG","2013Q2",19.8
"THS","F","S","PT","BG","2013Q2",NA
"THS","F","S","TOTAL","BG","2013Q2",20.8
"THS","F","T","FT","BG","2013Q2",NA
"THS","F","T","PT","BG","2013Q2",NA
"THS","F","T","TOTAL","BG","2013Q2",NA
"THS","F","TOTAL","FT","BG","2013Q2",1350.7
"THS","F","TOTAL","PT","BG","2013Q2",49
"THS","F","TOTAL","TOTAL","BG","2013Q2",1399.7
"THS","F","U","FT","BG","2013Q2",NA
"THS","F","U","TOTAL","BG","2013Q2",NA
"THS","M","A","FT","BG","2013Q2",128.4
"THS","M","A","PT","BG","2013Q2",6.8
"THS","M","A","TOTAL","BG","2013Q2",135.2
"THS","M","B","FT","BG","2013Q2",21.3
"THS","M","B","PT","BG","2013Q2",NA
"THS","M","B","TOTAL","BG","2013Q2",21.3
"THS","M","C","FT","BG","2013Q2",291.1
"THS","M","C","PT","BG","2013Q2",NA
"THS","M","C","TOTAL","BG","2013Q2",293.1
"THS","M","D","FT","BG","2013Q2",29.7
"THS","M","D","PT","BG","2013Q2",NA
"THS","M","D","TOTAL","BG","2013Q2",29.7
"THS","M","E","FT","BG","2013Q2",28.1
"THS","M","E","PT","BG","2013Q2",NA
"THS","M","E","TOTAL","BG","2013Q2",28.3
"THS","M","F","FT","BG","2013Q2",178.9
"THS","M","F","PT","BG","2013Q2",NA
"THS","M","F","TOTAL","BG","2013Q2",183.3
"THS","M","G","FT","BG","2013Q2",244.3
"THS","M","G","PT","BG","2013Q2",NA
"THS","M","G","TOTAL","BG","2013Q2",247.6
"THS","M","H","FT","BG","2013Q2",146.6
"THS","M","H","PT","BG","2013Q2",NA
"THS","M","H","TOTAL","BG","2013Q2",147
"THS","M","I","FT","BG","2013Q2",51.2
"THS","M","I","PT","BG","2013Q2",NA
"THS","M","I","TOTAL","BG","2013Q2",52
"THS","M","J","FT","BG","2013Q2",37.7
"THS","M","J","PT","BG","2013Q2",NA
"THS","M","J","TOTAL","BG","2013Q2",40
"THS","M","K","FT","BG","2013Q2",15.2
"THS","M","K","PT","BG","2013Q2",NA
"THS","M","K","TOTAL","BG","2013Q2",15.2
"THS","M","L","FT","BG","2013Q2",NA
"THS","M","L","PT","BG","2013Q2",NA
"THS","M","L","TOTAL","BG","2013Q2",NA
"THS","M","M","FT","BG","2013Q2",33.6
"THS","M","M","PT","BG","2013Q2",NA
"THS","M","M","TOTAL","BG","2013Q2",35.5
"THS","M","N","FT","BG","2013Q2",74.7
"THS","M","N","PT","BG","2013Q2",NA
"THS","M","N","TOTAL","BG","2013Q2",78
"THS","M","O","FT","BG","2013Q2",119.2
"THS","M","O","PT","BG","2013Q2",NA
"THS","M","O","TOTAL","BG","2013Q2",120.8
"THS","M","P","FT","BG","2013Q2",37.9
"THS","M","P","PT","BG","2013Q2",NA
"THS","M","P","TOTAL","BG","2013Q2",39.5
"THS","M","Q","FT","BG","2013Q2",30.3
"THS","M","Q","PT","BG","2013Q2",NA
"THS","M","Q","TOTAL","BG","2013Q2",31.7
"THS","M","R","FT","BG","2013Q2",17.6
"THS","M","R","PT","BG","2013Q2",NA
"THS","M","R","TOTAL","BG","2013Q2",19.7
"THS","M","S","FT","BG","2013Q2",16.3
"THS","M","S","PT","BG","2013Q2",NA
"THS","M","S","TOTAL","BG","2013Q2",16.8
"THS","M","T","FT","BG","2013Q2",NA
"THS","M","T","PT","BG","2013Q2",NA
"THS","M","T","TOTAL","BG","2013Q2",NA
"THS","M","TOTAL","FT","BG","2013Q2",1506.9
"THS","M","TOTAL","PT","BG","2013Q2",33.6
"THS","M","TOTAL","TOTAL","BG","2013Q2",1540.5
"THS","M","U","FT","BG","2013Q2",NA
"THS","M","U","TOTAL","BG","2013Q2",NA
"THS","T","A","FT","BG","2013Q2",189.3
"THS","T","A","PT","BG","2013Q2",14.8
"THS","T","A","TOTAL","BG","2013Q2",204
"THS","T","B","FT","BG","2013Q2",26.2
"THS","T","B","PT","BG","2013Q2",NA
"THS","T","B","TOTAL","BG","2013Q2",26.2
"THS","T","C","FT","BG","2013Q2",567.3
"THS","T","C","PT","BG","2013Q2",6.4
"THS","T","C","TOTAL","BG","2013Q2",573.8
"THS","T","D","FT","BG","2013Q2",39.6
"THS","T","D","PT","BG","2013Q2",NA
"THS","T","D","TOTAL","BG","2013Q2",39.6
"THS","T","E","FT","BG","2013Q2",37.7
"THS","T","E","PT","BG","2013Q2",NA
"THS","T","E","TOTAL","BG","2013Q2",38
"THS","T","F","FT","BG","2013Q2",200.5
"THS","T","F","PT","BG","2013Q2",NA
"THS","T","F","TOTAL","BG","2013Q2",205.6
"THS","T","G","FT","BG","2013Q2",519.7
"THS","T","G","PT","BG","2013Q2",10.9
"THS","T","G","TOTAL","BG","2013Q2",530.6
"THS","T","H","FT","BG","2013Q2",188.9
"THS","T","H","PT","BG","2013Q2",NA
"THS","T","H","TOTAL","BG","2013Q2",189.9
"THS","T","I","FT","BG","2013Q2",146.6
"THS","T","I","PT","BG","2013Q2",NA
"THS","T","I","TOTAL","BG","2013Q2",151.9
"THS","T","J","FT","BG","2013Q2",67.5
"THS","T","J","PT","BG","2013Q2",NA
"THS","T","J","TOTAL","BG","2013Q2",70.3
"THS","T","K","FT","BG","2013Q2",49
"THS","T","K","PT","BG","2013Q2",NA
"THS","T","K","TOTAL","BG","2013Q2",50
"THS","T","L","FT","BG","2013Q2",7.7
"THS","T","L","PT","BG","2013Q2",NA
"THS","T","L","TOTAL","BG","2013Q2",8
"THS","T","M","FT","BG","2013Q2",83.4
"THS","T","M","PT","BG","2013Q2",NA
"THS","T","M","TOTAL","BG","2013Q2",88.1
"THS","T","N","FT","BG","2013Q2",109.7
"THS","T","N","PT","BG","2013Q2",8.5
"THS","T","N","TOTAL","BG","2013Q2",118.2
"THS","T","O","FT","BG","2013Q2",216.3
"THS","T","O","PT","BG","2013Q2",NA
"THS","T","O","TOTAL","BG","2013Q2",220.9
"THS","T","P","FT","BG","2013Q2",183.5
"THS","T","P","PT","BG","2013Q2",NA
"THS","T","P","TOTAL","BG","2013Q2",188
"THS","T","Q","FT","BG","2013Q2",147.6
"THS","T","Q","PT","BG","2013Q2",6.2
"THS","T","Q","TOTAL","BG","2013Q2",153.8
"THS","T","R","FT","BG","2013Q2",36.3
"THS","T","R","PT","BG","2013Q2",NA
"THS","T","R","TOTAL","BG","2013Q2",39.9
"THS","T","S","FT","BG","2013Q2",36.2
"THS","T","S","PT","BG","2013Q2",NA
"THS","T","S","TOTAL","BG","2013Q2",37.7
"THS","T","T","FT","BG","2013Q2",NA
"THS","T","T","PT","BG","2013Q2",NA
"THS","T","T","TOTAL","BG","2013Q2",NA
"THS","T","TOTAL","FT","BG","2013Q2",2857.5
"THS","T","TOTAL","PT","BG","2013Q2",82.6
"THS","T","TOTAL","TOTAL","BG","2013Q2",2940.2
"THS","T","U","FT","BG","2013Q2",NA
"THS","T","U","TOTAL","BG","2013Q2",NA
"THS","F","A","FT","BG","2013Q1",41
"THS","F","A","PT","BG","2013Q1",NA
"THS","F","A","TOTAL","BG","2013Q1",44.8
"THS","F","B","FT","BG","2013Q1",6.1
"THS","F","B","PT","BG","2013Q1",NA
"THS","F","B","TOTAL","BG","2013Q1",6.1
"THS","F","C","FT","BG","2013Q1",284.3
"THS","F","C","PT","BG","2013Q1",NA
"THS","F","C","TOTAL","BG","2013Q1",287.8
"THS","F","D","FT","BG","2013Q1",8.7
