"unit","sex","age","nace_r1","geo","time","values"
"THS","F","Y15-24","M-Q","BG","2008Q4",NA
"THS","F","Y15-24","N","BG","2008Q4",NA
"THS","F","Y15-24","NRP","BG","2008Q4",108.4
"THS","F","Y15-24","O","BG","2008Q4",NA
"THS","F","Y15-24","P","BG","2008Q4",NA
"THS","F","Y15-24","Q","BG","2008Q4",NA
"THS","F","Y15-24","TOTAL","BG","2008Q4",108.4
"THS","F","Y15-29","A","BG","2008Q4",NA
"THS","F","Y15-29","A_B","BG","2008Q4",NA
"THS","F","Y15-29","B","BG","2008Q4",NA
"THS","F","Y15-29","C","BG","2008Q4",NA
"THS","F","Y15-29","C-F","BG","2008Q4",NA
"THS","F","Y15-29","C-K","BG","2008Q4",NA
"THS","F","Y15-29","D","BG","2008Q4",NA
"THS","F","Y15-29","E","BG","2008Q4",NA
"THS","F","Y15-29","F","BG","2008Q4",NA
"THS","F","Y15-29","G","BG","2008Q4",NA
"THS","F","Y15-29","G-K","BG","2008Q4",NA
"THS","F","Y15-29","G-Q","BG","2008Q4",NA
"THS","F","Y15-29","H","BG","2008Q4",NA
"THS","F","Y15-29","I","BG","2008Q4",NA
"THS","F","Y15-29","J","BG","2008Q4",NA
"THS","F","Y15-29","K","BG","2008Q4",NA
"THS","F","Y15-29","L","BG","2008Q4",NA
"THS","F","Y15-29","M","BG","2008Q4",NA
"THS","F","Y15-29","M-Q","BG","2008Q4",NA
"THS","F","Y15-29","N","BG","2008Q4",NA
"THS","F","Y15-29","NRP","BG","2008Q4",223.3
"THS","F","Y15-29","O","BG","2008Q4",NA
"THS","F","Y15-29","P","BG","2008Q4",NA
"THS","F","Y15-29","Q","BG","2008Q4",NA
"THS","F","Y15-29","TOTAL","BG","2008Q4",223.3
"THS","F","Y15-39","A","BG","2008Q4",NA
"THS","F","Y15-39","A_B","BG","2008Q4",NA
"THS","F","Y15-39","B","BG","2008Q4",NA
"THS","F","Y15-39","C","BG","2008Q4",NA
"THS","F","Y15-39","C-F","BG","2008Q4",NA
"THS","F","Y15-39","C-K","BG","2008Q4",NA
"THS","F","Y15-39","D","BG","2008Q4",NA
"THS","F","Y15-39","E","BG","2008Q4",NA
"THS","F","Y15-39","F","BG","2008Q4",NA
"THS","F","Y15-39","G","BG","2008Q4",NA
"THS","F","Y15-39","G-K","BG","2008Q4",NA
"THS","F","Y15-39","G-Q","BG","2008Q4",NA
"THS","F","Y15-39","H","BG","2008Q4",NA
"THS","F","Y15-39","I","BG","2008Q4",NA
"THS","F","Y15-39","J","BG","2008Q4",NA
"THS","F","Y15-39","K","BG","2008Q4",NA
"THS","F","Y15-39","L","BG","2008Q4",NA
"THS","F","Y15-39","M","BG","2008Q4",NA
"THS","F","Y15-39","M-Q","BG","2008Q4",NA
"THS","F","Y15-39","N","BG","2008Q4",NA
"THS","F","Y15-39","NRP","BG","2008Q4",615.9
"THS","F","Y15-39","O","BG","2008Q4",NA
"THS","F","Y15-39","P","BG","2008Q4",NA
"THS","F","Y15-39","Q","BG","2008Q4",NA
"THS","F","Y15-39","TOTAL","BG","2008Q4",615.9
"THS","F","Y15-59","A","BG","2008Q4",NA
"THS","F","Y15-59","A_B","BG","2008Q4",NA
"THS","F","Y15-59","B","BG","2008Q4",NA
"THS","F","Y15-59","C","BG","2008Q4",NA
"THS","F","Y15-59","C-F","BG","2008Q4",NA
"THS","F","Y15-59","C-K","BG","2008Q4",NA
"THS","F","Y15-59","D","BG","2008Q4",NA
"THS","F","Y15-59","E","BG","2008Q4",NA
"THS","F","Y15-59","F","BG","2008Q4",NA
"THS","F","Y15-59","G","BG","2008Q4",NA
"THS","F","Y15-59","G-K","BG","2008Q4",NA
"THS","F","Y15-59","G-Q","BG","2008Q4",NA
"THS","F","Y15-59","H","BG","2008Q4",NA
"THS","F","Y15-59","I","BG","2008Q4",NA
"THS","F","Y15-59","J","BG","2008Q4",NA
"THS","F","Y15-59","K","BG","2008Q4",NA
"THS","F","Y15-59","L","BG","2008Q4",NA
"THS","F","Y15-59","M","BG","2008Q4",NA
"THS","F","Y15-59","M-Q","BG","2008Q4",NA
"THS","F","Y15-59","N","BG","2008Q4",NA
"THS","F","Y15-59","NRP","BG","2008Q4",1372.6
"THS","F","Y15-59","O","BG","2008Q4",NA
"THS","F","Y15-59","P","BG","2008Q4",NA
"THS","F","Y15-59","Q","BG","2008Q4",NA
"THS","F","Y15-59","TOTAL","BG","2008Q4",1372.6
"THS","F","Y15-64","A","BG","2008Q4",NA
"THS","F","Y15-64","A_B","BG","2008Q4",NA
"THS","F","Y15-64","B","BG","2008Q4",NA
"THS","F","Y15-64","C","BG","2008Q4",NA
"THS","F","Y15-64","C-F","BG","2008Q4",NA
"THS","F","Y15-64","C-K","BG","2008Q4",NA
"THS","F","Y15-64","D","BG","2008Q4",NA
"THS","F","Y15-64","E","BG","2008Q4",NA
"THS","F","Y15-64","F","BG","2008Q4",NA
"THS","F","Y15-64","G","BG","2008Q4",NA
"THS","F","Y15-64","G-K","BG","2008Q4",NA
"THS","F","Y15-64","G-Q","BG","2008Q4",NA
"THS","F","Y15-64","H","BG","2008Q4",NA
"THS","F","Y15-64","I","BG","2008Q4",NA
"THS","F","Y15-64","J","BG","2008Q4",NA
"THS","F","Y15-64","K","BG","2008Q4",NA
"THS","F","Y15-64","L","BG","2008Q4",NA
"THS","F","Y15-64","M","BG","2008Q4",NA
"THS","F","Y15-64","M-Q","BG","2008Q4",NA
"THS","F","Y15-64","N","BG","2008Q4",NA
"THS","F","Y15-64","NRP","BG","2008Q4",1405.1
"THS","F","Y15-64","O","BG","2008Q4",NA
"THS","F","Y15-64","P","BG","2008Q4",NA
"THS","F","Y15-64","Q","BG","2008Q4",NA
"THS","F","Y15-64","TOTAL","BG","2008Q4",1405.1
"THS","F","Y15-74","A","BG","2008Q4",NA
"THS","F","Y15-74","A_B","BG","2008Q4",NA
"THS","F","Y15-74","B","BG","2008Q4",NA
"THS","F","Y15-74","C","BG","2008Q4",NA
"THS","F","Y15-74","C-F","BG","2008Q4",NA
"THS","F","Y15-74","C-K","BG","2008Q4",NA
"THS","F","Y15-74","D","BG","2008Q4",NA
"THS","F","Y15-74","E","BG","2008Q4",NA
"THS","F","Y15-74","F","BG","2008Q4",NA
"THS","F","Y15-74","G","BG","2008Q4",NA
"THS","F","Y15-74","G-K","BG","2008Q4",NA
"THS","F","Y15-74","G-Q","BG","2008Q4",NA
"THS","F","Y15-74","H","BG","2008Q4",NA
"THS","F","Y15-74","I","BG","2008Q4",NA
"THS","F","Y15-74","J","BG","2008Q4",NA
"THS","F","Y15-74","K","BG","2008Q4",NA
"THS","F","Y15-74","L","BG","2008Q4",NA
"THS","F","Y15-74","M","BG","2008Q4",NA
"THS","F","Y15-74","M-Q","BG","2008Q4",NA
"THS","F","Y15-74","N","BG","2008Q4",NA
"THS","F","Y15-74","NRP","BG","2008Q4",1414.7
"THS","F","Y15-74","O","BG","2008Q4",NA
"THS","F","Y15-74","P","BG","2008Q4",NA
"THS","F","Y15-74","Q","BG","2008Q4",NA
"THS","F","Y15-74","TOTAL","BG","2008Q4",1414.7
"THS","F","Y20-64","A","BG","2008Q4",NA
"THS","F","Y20-64","A_B","BG","2008Q4",NA
"THS","F","Y20-64","B","BG","2008Q4",NA
"THS","F","Y20-64","C","BG","2008Q4",NA
"THS","F","Y20-64","C-F","BG","2008Q4",NA
"THS","F","Y20-64","C-K","BG","2008Q4",NA
"THS","F","Y20-64","D","BG","2008Q4",NA
"THS","F","Y20-64","E","BG","2008Q4",NA
"THS","F","Y20-64","F","BG","2008Q4",NA
"THS","F","Y20-64","G","BG","2008Q4",NA
"THS","F","Y20-64","G-K","BG","2008Q4",NA
"THS","F","Y20-64","G-Q","BG","2008Q4",NA
"THS","F","Y20-64","H","BG","2008Q4",NA
"THS","F","Y20-64","I","BG","2008Q4",NA
"THS","F","Y20-64","J","BG","2008Q4",NA
"THS","F","Y20-64","K","BG","2008Q4",NA
"THS","F","Y20-64","L","BG","2008Q4",NA
"THS","F","Y20-64","M","BG","2008Q4",NA
"THS","F","Y20-64","M-Q","BG","2008Q4",NA
"THS","F","Y20-64","N","BG","2008Q4",NA
"THS","F","Y20-64","NRP","BG","2008Q4",1394.4
"THS","F","Y20-64","O","BG","2008Q4",NA
"THS","F","Y20-64","P","BG","2008Q4",NA
"THS","F","Y20-64","Q","BG","2008Q4",NA
"THS","F","Y20-64","TOTAL","BG","2008Q4",1394.4
"THS","F","Y25-49","A","BG","2008Q4",NA
"THS","F","Y25-49","A_B","BG","2008Q4",NA
"THS","F","Y25-49","B","BG","2008Q4",NA
"THS","F","Y25-49","C","BG","2008Q4",NA
"THS","F","Y25-49","C-F","BG","2008Q4",NA
"THS","F","Y25-49","C-K","BG","2008Q4",NA
"THS","F","Y25-49","D","BG","2008Q4",NA
"THS","F","Y25-49","E","BG","2008Q4",NA
"THS","F","Y25-49","F","BG","2008Q4",NA
"THS","F","Y25-49","G","BG","2008Q4",NA
"THS","F","Y25-49","G-K","BG","2008Q4",NA
"THS","F","Y25-49","G-Q","BG","2008Q4",NA
"THS","F","Y25-49","H","BG","2008Q4",NA
"THS","F","Y25-49","I","BG","2008Q4",NA
"THS","F","Y25-49","J","BG","2008Q4",NA
"THS","F","Y25-49","K","BG","2008Q4",NA
"THS","F","Y25-49","L","BG","2008Q4",NA
"THS","F","Y25-49","M","BG","2008Q4",NA
"THS","F","Y25-49","M-Q","BG","2008Q4",NA
"THS","F","Y25-49","N","BG","2008Q4",NA
"THS","F","Y25-49","NRP","BG","2008Q4",957.6
"THS","F","Y25-49","O","BG","2008Q4",NA
"THS","F","Y25-49","P","BG","2008Q4",NA
"THS","F","Y25-49","Q","BG","2008Q4",NA
"THS","F","Y25-49","TOTAL","BG","2008Q4",957.6
"THS","F","Y25-59","A","BG","2008Q4",NA
"THS","F","Y25-59","A_B","BG","2008Q4",NA
"THS","F","Y25-59","B","BG","2008Q4",NA
"THS","F","Y25-59","C","BG","2008Q4",NA
"THS","F","Y25-59","C-F","BG","2008Q4",NA
"THS","F","Y25-59","C-K","BG","2008Q4",NA
"THS","F","Y25-59","D","BG","2008Q4",NA
"THS","F","Y25-59","E","BG","2008Q4",NA
"THS","F","Y25-59","F","BG","2008Q4",NA
"THS","F","Y25-59","G","BG","2008Q4",NA
"THS","F","Y25-59","G-K","BG","2008Q4",NA
"THS","F","Y25-59","G-Q","BG","2008Q4",NA
"THS","F","Y25-59","H","BG","2008Q4",NA
"THS","F","Y25-59","I","BG","2008Q4",NA
"THS","F","Y25-59","J","BG","2008Q4",NA
"THS","F","Y25-59","K","BG","2008Q4",NA
"THS","F","Y25-59","L","BG","2008Q4",NA
"THS","F","Y25-59","M","BG","2008Q4",NA
"THS","F","Y25-59","M-Q","BG","2008Q4",NA
"THS","F","Y25-59","N","BG","2008Q4",NA
"THS","F","Y25-59","NRP","BG","2008Q4",1264.2
"THS","F","Y25-59","O","BG","2008Q4",NA
"THS","F","Y25-59","P","BG","2008Q4",NA
"THS","F","Y25-59","Q","BG","2008Q4",NA
"THS","F","Y25-59","TOTAL","BG","2008Q4",1264.2
"THS","F","Y25-64","A","BG","2008Q4",NA
"THS","F","Y25-64","A_B","BG","2008Q4",NA
"THS","F","Y25-64","B","BG","2008Q4",NA
"THS","F","Y25-64","C","BG","2008Q4",NA
"THS","F","Y25-64","C-F","BG","2008Q4",NA
"THS","F","Y25-64","C-K","BG","2008Q4",NA
"THS","F","Y25-64","D","BG","2008Q4",NA
"THS","F","Y25-64","E","BG","2008Q4",NA
"THS","F","Y25-64","F","BG","2008Q4",NA
"THS","F","Y25-64","G","BG","2008Q4",NA
"THS","F","Y25-64","G-K","BG","2008Q4",NA
"THS","F","Y25-64","G-Q","BG","2008Q4",NA
"THS","F","Y25-64","H","BG","2008Q4",NA
"THS","F","Y25-64","I","BG","2008Q4",NA
"THS","F","Y25-64","J","BG","2008Q4",NA
"THS","F","Y25-64","K","BG","2008Q4",NA
"THS","F","Y25-64","L","BG","2008Q4",NA
"THS","F","Y25-64","M","BG","2008Q4",NA
"THS","F","Y25-64","M-Q","BG","2008Q4",NA
"THS","F","Y25-64","N","BG","2008Q4",NA
"THS","F","Y25-64","NRP","BG","2008Q4",1296.7
"THS","F","Y25-64","O","BG","2008Q4",NA
"THS","F","Y25-64","P","BG","2008Q4",NA
"THS","F","Y25-64","Q","BG","2008Q4",NA
"THS","F","Y25-64","TOTAL","BG","2008Q4",1296.7
"THS","F","Y25-74","A","BG","2008Q4",NA
"THS","F","Y25-74","A_B","BG","2008Q4",NA
"THS","F","Y25-74","B","BG","2008Q4",NA
"THS","F","Y25-74","C","BG","2008Q4",NA
"THS","F","Y25-74","C-F","BG","2008Q4",NA
"THS","F","Y25-74","C-K","BG","2008Q4",NA
"THS","F","Y25-74","D","BG","2008Q4",NA
"THS","F","Y25-74","E","BG","2008Q4",NA
"THS","F","Y25-74","F","BG","2008Q4",NA
"THS","F","Y25-74","G","BG","2008Q4",NA
"THS","F","Y25-74","G-K","BG","2008Q4",NA
"THS","F","Y25-74","G-Q","BG","2008Q4",NA
"THS","F","Y25-74","H","BG","2008Q4",NA
"THS","F","Y25-74","I","BG","2008Q4",NA
"THS","F","Y25-74","J","BG","2008Q4",NA
"THS","F","Y25-74","K","BG","2008Q4",NA
"THS","F","Y25-74","L","BG","2008Q4",NA
"THS","F","Y25-74","M","BG","2008Q4",NA
"THS","F","Y25-74","M-Q","BG","2008Q4",NA
"THS","F","Y25-74","N","BG","2008Q4",NA
"THS","F","Y25-74","NRP","BG","2008Q4",1306.3
"THS","F","Y25-74","O","BG","2008Q4",NA
"THS","F","Y25-74","P","BG","2008Q4",NA
"THS","F","Y25-74","Q","BG","2008Q4",NA
"THS","F","Y25-74","TOTAL","BG","2008Q4",1306.3
"THS","F","Y40-59","A","BG","2008Q4",NA
"THS","F","Y40-59","A_B","BG","2008Q4",NA
"THS","F","Y40-59","B","BG","2008Q4",NA
"THS","F","Y40-59","C","BG","2008Q4",NA
"THS","F","Y40-59","C-F","BG","2008Q4",NA
"THS","F","Y40-59","C-K","BG","2008Q4",NA
"THS","F","Y40-59","D","BG","2008Q4",NA
"THS","F","Y40-59","E","BG","2008Q4",NA
"THS","F","Y40-59","F","BG","2008Q4",NA
"THS","F","Y40-59","G","BG","2008Q4",NA
"THS","F","Y40-59","G-K","BG","2008Q4",NA
"THS","F","Y40-59","G-Q","BG","2008Q4",NA
"THS","F","Y40-59","H","BG","2008Q4",NA
"THS","F","Y40-59","I","BG","2008Q4",NA
"THS","F","Y40-59","J","BG","2008Q4",NA
"THS","F","Y40-59","K","BG","2008Q4",NA
"THS","F","Y40-59","L","BG","2008Q4",NA
"THS","F","Y40-59","M","BG","2008Q4",NA
"THS","F","Y40-59","M-Q","BG","2008Q4",NA
"THS","F","Y40-59","N","BG","2008Q4",NA
"THS","F","Y40-59","NRP","BG","2008Q4",756.7
"THS","F","Y40-59","O","BG","2008Q4",NA
"THS","F","Y40-59","P","BG","2008Q4",NA
"THS","F","Y40-59","Q","BG","2008Q4",NA
"THS","F","Y40-59","TOTAL","BG","2008Q4",756.7
"THS","F","Y40-64","A","BG","2008Q4",NA
"THS","F","Y40-64","A_B","BG","2008Q4",NA
"THS","F","Y40-64","B","BG","2008Q4",NA
"THS","F","Y40-64","C","BG","2008Q4",NA
"THS","F","Y40-64","C-F","BG","2008Q4",NA
"THS","F","Y40-64","C-K","BG","2008Q4",NA
"THS","F","Y40-64","D","BG","2008Q4",NA
"THS","F","Y40-64","E","BG","2008Q4",NA
"THS","F","Y40-64","F","BG","2008Q4",NA
"THS","F","Y40-64","G","BG","2008Q4",NA
"THS","F","Y40-64","G-K","BG","2008Q4",NA
"THS","F","Y40-64","G-Q","BG","2008Q4",NA
"THS","F","Y40-64","H","BG","2008Q4",NA
"THS","F","Y40-64","I","BG","2008Q4",NA
"THS","F","Y40-64","J","BG","2008Q4",NA
"THS","F","Y40-64","K","BG","2008Q4",NA
"THS","F","Y40-64","L","BG","2008Q4",NA
"THS","F","Y40-64","M","BG","2008Q4",NA
"THS","F","Y40-64","M-Q","BG","2008Q4",NA
"THS","F","Y40-64","N","BG","2008Q4",NA
"THS","F","Y40-64","NRP","BG","2008Q4",789.2
"THS","F","Y40-64","O","BG","2008Q4",NA
"THS","F","Y40-64","P","BG","2008Q4",NA
"THS","F","Y40-64","Q","BG","2008Q4",NA
"THS","F","Y40-64","TOTAL","BG","2008Q4",789.2
"THS","F","Y50-59","A","BG","2008Q4",NA
"THS","F","Y50-59","A_B","BG","2008Q4",NA
"THS","F","Y50-59","B","BG","2008Q4",NA
"THS","F","Y50-59","C","BG","2008Q4",NA
"THS","F","Y50-59","C-F","BG","2008Q4",NA
"THS","F","Y50-59","C-K","BG","2008Q4",NA
"THS","F","Y50-59","D","BG","2008Q4",NA
"THS","F","Y50-59","E","BG","2008Q4",NA
"THS","F","Y50-59","F","BG","2008Q4",NA
"THS","F","Y50-59","G","BG","2008Q4",NA
"THS","F","Y50-59","G-K","BG","2008Q4",NA
"THS","F","Y50-59","G-Q","BG","2008Q4",NA
"THS","F","Y50-59","H","BG","2008Q4",NA
"THS","F","Y50-59","I","BG","2008Q4",NA
"THS","F","Y50-59","J","BG","2008Q4",NA
"THS","F","Y50-59","K","BG","2008Q4",NA
"THS","F","Y50-59","L","BG","2008Q4",NA
"THS","F","Y50-59","M","BG","2008Q4",NA
"THS","F","Y50-59","M-Q","BG","2008Q4",NA
"THS","F","Y50-59","N","BG","2008Q4",NA
"THS","F","Y50-59","NRP","BG","2008Q4",306.5
"THS","F","Y50-59","O","BG","2008Q4",NA
"THS","F","Y50-59","P","BG","2008Q4",NA
"THS","F","Y50-59","Q","BG","2008Q4",NA
"THS","F","Y50-59","TOTAL","BG","2008Q4",306.5
"THS","F","Y50-64","A","BG","2008Q4",NA
"THS","F","Y50-64","A_B","BG","2008Q4",NA
"THS","F","Y50-64","B","BG","2008Q4",NA
"THS","F","Y50-64","C","BG","2008Q4",NA
"THS","F","Y50-64","C-F","BG","2008Q4",NA
"THS","F","Y50-64","C-K","BG","2008Q4",NA
"THS","F","Y50-64","D","BG","2008Q4",NA
"THS","F","Y50-64","E","BG","2008Q4",NA
"THS","F","Y50-64","F","BG","2008Q4",NA
"THS","F","Y50-64","G","BG","2008Q4",NA
"THS","F","Y50-64","G-K","BG","2008Q4",NA
"THS","F","Y50-64","G-Q","BG","2008Q4",NA
"THS","F","Y50-64","H","BG","2008Q4",NA
"THS","F","Y50-64","I","BG","2008Q4",NA
"THS","F","Y50-64","J","BG","2008Q4",NA
"THS","F","Y50-64","K","BG","2008Q4",NA
"THS","F","Y50-64","L","BG","2008Q4",NA
"THS","F","Y50-64","M","BG","2008Q4",NA
"THS","F","Y50-64","M-Q","BG","2008Q4",NA
"THS","F","Y50-64","N","BG","2008Q4",NA
"THS","F","Y50-64","NRP","BG","2008Q4",339.1
"THS","F","Y50-64","O","BG","2008Q4",NA
"THS","F","Y50-64","P","BG","2008Q4",NA
"THS","F","Y50-64","Q","BG","2008Q4",NA
"THS","F","Y50-64","TOTAL","BG","2008Q4",339.1
"THS","F","Y50-74","A","BG","2008Q4",NA
"THS","F","Y50-74","A_B","BG","2008Q4",NA
"THS","F","Y50-74","B","BG","2008Q4",NA
"THS","F","Y50-74","C","BG","2008Q4",NA
"THS","F","Y50-74","C-F","BG","2008Q4",NA
"THS","F","Y50-74","C-K","BG","2008Q4",NA
"THS","F","Y50-74","D","BG","2008Q4",NA
"THS","F","Y50-74","E","BG","2008Q4",NA
"THS","F","Y50-74","F","BG","2008Q4",NA
"THS","F","Y50-74","G","BG","2008Q4",NA
"THS","F","Y50-74","G-K","BG","2008Q4",NA
"THS","F","Y50-74","G-Q","BG","2008Q4",NA
"THS","F","Y50-74","H","BG","2008Q4",NA
"THS","F","Y50-74","I","BG","2008Q4",NA
"THS","F","Y50-74","J","BG","2008Q4",NA
"THS","F","Y50-74","K","BG","2008Q4",NA
"THS","F","Y50-74","L","BG","2008Q4",NA
"THS","F","Y50-74","M","BG","2008Q4",NA
"THS","F","Y50-74","M-Q","BG","2008Q4",NA
"THS","F","Y50-74","N","BG","2008Q4",NA
"THS","F","Y50-74","NRP","BG","2008Q4",348.7
"THS","F","Y50-74","O","BG","2008Q4",NA
"THS","F","Y50-74","P","BG","2008Q4",NA
"THS","F","Y50-74","Q","BG","2008Q4",NA
"THS","F","Y50-74","TOTAL","BG","2008Q4",348.7
"THS","F","Y55-64","A","BG","2008Q4",NA
"THS","F","Y55-64","A_B","BG","2008Q4",NA
"THS","F","Y55-64","B","BG","2008Q4",NA
"THS","F","Y55-64","C","BG","2008Q4",NA
"THS","F","Y55-64","C-F","BG","2008Q4",NA
"THS","F","Y55-64","C-K","BG","2008Q4",NA
"THS","F","Y55-64","D","BG","2008Q4",NA
"THS","F","Y55-64","E","BG","2008Q4",NA
"THS","F","Y55-64","F","BG","2008Q4",NA
"THS","F","Y55-64","G","BG","2008Q4",NA
"THS","F","Y55-64","G-K","BG","2008Q4",NA
"THS","F","Y55-64","G-Q","BG","2008Q4",NA
"THS","F","Y55-64","H","BG","2008Q4",NA
"THS","F","Y55-64","I","BG","2008Q4",NA
"THS","F","Y55-64","J","BG","2008Q4",NA
"THS","F","Y55-64","K","BG","2008Q4",NA
"THS","F","Y55-64","L","BG","2008Q4",NA
"THS","F","Y55-64","M","BG","2008Q4",NA
"THS","F","Y55-64","M-Q","BG","2008Q4",NA
"THS","F","Y55-64","N","BG","2008Q4",NA
"THS","F","Y55-64","NRP","BG","2008Q4",171.5
"THS","F","Y55-64","O","BG","2008Q4",NA
"THS","F","Y55-64","P","BG","2008Q4",NA
"THS","F","Y55-64","Q","BG","2008Q4",NA
"THS","F","Y55-64","TOTAL","BG","2008Q4",171.5
"THS","F","Y55-74","A","BG","2008Q4",NA
"THS","F","Y55-74","A_B","BG","2008Q4",NA
"THS","F","Y55-74","B","BG","2008Q4",NA
"THS","F","Y55-74","C","BG","2008Q4",NA
"THS","F","Y55-74","C-F","BG","2008Q4",NA
"THS","F","Y55-74","C-K","BG","2008Q4",NA
"THS","F","Y55-74","D","BG","2008Q4",NA
"THS","F","Y55-74","E","BG","2008Q4",NA
"THS","F","Y55-74","F","BG","2008Q4",NA
"THS","F","Y55-74","G","BG","2008Q4",NA
"THS","F","Y55-74","G-K","BG","2008Q4",NA
"THS","F","Y55-74","G-Q","BG","2008Q4",NA
"THS","F","Y55-74","H","BG","2008Q4",NA
"THS","F","Y55-74","I","BG","2008Q4",NA
"THS","F","Y55-74","J","BG","2008Q4",NA
"THS","F","Y55-74","K","BG","2008Q4",NA
"THS","F","Y55-74","L","BG","2008Q4",NA
"THS","F","Y55-74","M","BG","2008Q4",NA
"THS","F","Y55-74","M-Q","BG","2008Q4",NA
"THS","F","Y55-74","N","BG","2008Q4",NA
"THS","F","Y55-74","NRP","BG","2008Q4",181.1
"THS","F","Y55-74","O","BG","2008Q4",NA
"THS","F","Y55-74","P","BG","2008Q4",NA
"THS","F","Y55-74","Q","BG","2008Q4",NA
"THS","F","Y55-74","TOTAL","BG","2008Q4",181.1
"THS","F","Y_GE15","A","BG","2008Q4",NA
"THS","F","Y_GE15","A_B","BG","2008Q4",NA
"THS","F","Y_GE15","B","BG","2008Q4",NA
"THS","F","Y_GE15","C","BG","2008Q4",NA
"THS","F","Y_GE15","C-F","BG","2008Q4",NA
"THS","F","Y_GE15","C-K","BG","2008Q4",NA
"THS","F","Y_GE15","D","BG","2008Q4",NA
"THS","F","Y_GE15","E","BG","2008Q4",NA
"THS","F","Y_GE15","F","BG","2008Q4",NA
"THS","F","Y_GE15","G","BG","2008Q4",NA
"THS","F","Y_GE15","G-K","BG","2008Q4",NA
"THS","F","Y_GE15","G-Q","BG","2008Q4",NA
"THS","F","Y_GE15","H","BG","2008Q4",NA
"THS","F","Y_GE15","I","BG","2008Q4",NA
"THS","F","Y_GE15","J","BG","2008Q4",NA
"THS","F","Y_GE15","K","BG","2008Q4",NA
"THS","F","Y_GE15","L","BG","2008Q4",NA
"THS","F","Y_GE15","M","BG","2008Q4",NA
"THS","F","Y_GE15","M-Q","BG","2008Q4",NA
"THS","F","Y_GE15","N","BG","2008Q4",NA
"THS","F","Y_GE15","NRP","BG","2008Q4",1415.8
"THS","F","Y_GE15","O","BG","2008Q4",NA
"THS","F","Y_GE15","P","BG","2008Q4",NA
"THS","F","Y_GE15","Q","BG","2008Q4",NA
"THS","F","Y_GE15","TOTAL","BG","2008Q4",1415.8
"THS","F","Y_GE25","A","BG","2008Q4",NA
"THS","F","Y_GE25","A_B","BG","2008Q4",NA
"THS","F","Y_GE25","B","BG","2008Q4",NA
"THS","F","Y_GE25","C","BG","2008Q4",NA
"THS","F","Y_GE25","C-F","BG","2008Q4",NA
"THS","F","Y_GE25","C-K","BG","2008Q4",NA
"THS","F","Y_GE25","D","BG","2008Q4",NA
"THS","F","Y_GE25","E","BG","2008Q4",NA
"THS","F","Y_GE25","F","BG","2008Q4",NA
"THS","F","Y_GE25","G","BG","2008Q4",NA
"THS","F","Y_GE25","G-K","BG","2008Q4",NA
"THS","F","Y_GE25","G-Q","BG","2008Q4",NA
"THS","F","Y_GE25","H","BG","2008Q4",NA
"THS","F","Y_GE25","I","BG","2008Q4",NA
"THS","F","Y_GE25","J","BG","2008Q4",NA
"THS","F","Y_GE25","K","BG","2008Q4",NA
"THS","F","Y_GE25","L","BG","2008Q4",NA
